지역,연월,인구수,화물차수
강원특별자치도 횡성군,202511,45527,2783
강원특별자치도 횡성군,202512,45470,2808
강원특별자치도 횡성군,202601,45436,2749
강원특별자치도 횡성군,202602,45430,2725
강원특별자치도 횡성군,202603,45424,2796
강원특별자치도 횡성군,202604,45476,2805
강원특별자치도 횡성군,202605,45450,2753
강원특별자치도 횡성군,202606,45427,2739
강원특별자치도 횡성군,202607,45373,2833
경기도 가평군,202307,61481,3735
경기도 가평군,202308,61504,3826
경기도 가평군,202309,61706,3833
경기도 가평군,202310,61872,3785
경기도 가평군,202311,61866,3964
경기도 가평군,202312,62039,3935
경기도 가평군,202401,62016,3950
경기도 가평군,202402,61990,3965
경기도 가평군,202403,61990,4004
경기도 가평군,202404,62022,4015
경기도 가평군,202405,62129,4123
경기도 가평군,202406,62132,4052
경기도 가평군,202407,62184,4128
경기도 가평군,202408,62248,4218
경기도 가평군,202409,62223,4227
경기도 가평군,202410,62233,4252
경기도 가평군,202411,62233,4241
경기도 가평군,202412,62253,4265
경기도 가평군,202501,62204,4292
경기도 가평군,202502,62044,4391
경기도 가평군,202503,61967,4357
경기도 가평군,202504,61913,4454
경기도 가평군,202505,61877,4426
경기도 가평군,202506,61911,4412
경기도 가평군,202507,61968,4519
경기도 가평군,202508,62013,4573
경기도 가평군,202509,61959,4473
경기도 가평군,202510,61956,4484
경기도 가평군,202511,61931,4616
경기도 가평군,202512,61853,4601
경기도 가평군,202601,61754,4653
경기도 가평군,202602,61752,4672
경기도 가평군,202603,61690,4717
경기도 가평군,202604,61734,4750
경기도 가평군,202605,61762,4770
경기도 가평군,202606,61756,4763
경기도 가평군,202607,61762,4771
경기도 고양시 덕양구,202307,493988,28811
경기도 고양시 덕양구,202308,494104,29430
경기도 고양시 덕양구,202309,494295,29262
경기도 고양시 덕양구,202310,494435,29365
경기도 고양시 덕양구,202311,494240,29683
경기도 고양시 덕양구,202312,494030,29767
경기도 고양시 덕양구,202401,493256,30906
경기도 고양시 덕양구,202402,492453,30943
경기도 고양시 덕양구,202403,491812,30792
경기도 고양시 덕양구,202404,491102,31350
경기도 고양시 덕양구,202405,491074,31385
경기도 고양시 덕양구,202406,491357,31462
경기도 고양시 덕양구,202407,491117,31312
경기도 고양시 덕양구,202408,491017,31745
경기도 고양시 덕양구,202409,491226,31594
경기도 고양시 덕양구,202410,491380,32731
경기도 고양시 덕양구,202411,490824,31773
경기도 고양시 덕양구,202412,490533,32376
경기도 고양시 덕양구,202501,490110,32350
경기도 고양시 덕양구,202502,489001,32606
경기도 고양시 덕양구,202503,488362,33285
경기도 고양시 덕양구,202504,487909,33056
경기도 고양시 덕양구,202505,487316,33714
경기도 고양시 덕양구,202506,486694,34131
경기도 고양시 덕양구,202507,485673,33695
경기도 고양시 덕양구,202508,484850,34231
경기도 고양시 덕양구,202509,484309,34605
경기도 고양시 덕양구,202510,483898,35168
경기도 고양시 덕양구,202511,483300,35177
경기도 고양시 덕양구,202512,482973,34980
경기도 고양시 덕양구,202601,482609,35302
경기도 고양시 덕양구,202602,482136,35503
경기도 고양시 덕양구,202603,481607,35660
경기도 고양시 덕양구,202604,481199,35261
경기도 고양시 덕양구,202605,480771,35924
경기도 고양시 덕양구,202606,480551,36042
경기도 고양시 덕양구,202607,480355,36108
경기도 고양시 일산동구,202307,290420,25207
경기도 고양시 일산동구,202308,290101,25034
경기도 고양시 일산동구,202309,289821,25284
경기도 고양시 일산동구,202310,289627,24594
경기도 고양시 일산동구,202311,289427,24960
경기도 고양시 일산동구,202312,289408,24779
경기도 고양시 일산동구,202401,289294,24633
경기도 고양시 일산동구,202402,289233,25060
경기도 고양시 일산동구,202403,289187,24893
경기도 고양시 일산동구,202404,290584,25020
경기도 고양시 일산동구,202405,291562,24664
경기도 고양시 일산동구,202406,292019,25087
경기도 고양시 일산동구,202407,292163,24477
경기도 고양시 일산동구,202408,292262,25175
경기도 고양시 일산동구,202409,292198,24249
경기도 고양시 일산동구,202410,292023,24359
경기도 고양시 일산동구,202411,291978,24684
경기도 고양시 일산동구,202412,291923,24522
경기도 고양시 일산동구,202501,291635,25077
경기도 고양시 일산동구,202502,291410,24902
경기도 고양시 일산동구,202503,291241,24432
경기도 고양시 일산동구,202504,291095,24888
경기도 고양시 일산동구,202505,291058,24668
경기도 고양시 일산동구,202506,290868,24604
경기도 고양시 일산동구,202507,291216,24594
경기도 고양시 일산동구,202508,292342,24366
경기도 고양시 일산동구,202509,293264,24359
경기도 고양시 일산동구,202510,293875,24096
경기도 고양시 일산동구,202511,294279,24306
경기도 고양시 일산동구,202512,294652,24194
경기도 고양시 일산동구,202601,295087,23757
경기도 고양시 일산동구,202602,295292,24324
경기도 고양시 일산동구,202603,295020,24424
경기도 고양시 일산동구,202604,295481,24513
경기도 고양시 일산동구,202605,295831,24601
경기도 고양시 일산동구,202606,296197,23652
경기도 고양시 일산동구,202607,296086,24429
경기도 고양시 일산서구,202307,286322,24926
경기도 고양시 일산서구,202308,286031,25138
경기도 고양시 일산서구,202309,285847,24847
경기도 고양시 일산서구,202310,285569,25144
경기도 고양시 일산서구,202311,285235,24938
경기도 고양시 일산서구,202312,285237,25553
경기도 고양시 일산서구,202401,284962,24978
경기도 고양시 일산서구,202402,284566,25098
경기도 고양시 일산서구,202403,284118,25099
경기도 고양시 일산서구,202404,283376,25462
경기도 고양시 일산서구,202405,282901,25872
경기도 고양시 일산서구,202406,282457,25232
경기도 고양시 일산서구,202407,282242,26217
경기도 고양시 일산서구,202408,281993,25874
경기도 고양시 일산서구,202409,281733,25797
경기도 고양시 일산서구,202410,281541,25809
경기도 고양시 일산서구,202411,281372,26319
경기도 고양시 일산서구,202412,281218,26083
경기도 고양시 일산서구,202501,280969,25870
경기도 고양시 일산서구,202502,280479,26683
경기도 고양시 일산서구,202503,280139,26437
경기도 고양시 일산서구,202504,279901,26156
경기도 고양시 일산서구,202505,279481,25956
경기도 고양시 일산서구,202506,279292,26174
경기도 고양시 일산서구,202507,278596,26626
경기도 고양시 일산서구,202508,277946,27106
경기도 고양시 일산서구,202509,277418,26278
경기도 고양시 일산서구,202510,276975,26804
경기도 고양시 일산서구,202511,276526,26692
경기도 고양시 일산서구,202512,276186,26864
경기도 고양시 일산서구,202601,276058,26913
경기도 고양시 일산서구,202602,275784,27261
경기도 고양시 일산서구,202603,275251,27287
경기도 고양시 일산서구,202604,274948,27016
경기도 고양시 일산서구,202605,274745,27335
경기도 고양시 일산서구,202606,274553,27197
경기도 고양시 일산서구,202607,274582,27075
경기도 과천시,202307,80324,7949
경기도 과천시,202308,80778,7960
경기도 과천시,202309,80800,7875
경기도 과천시,202310,80653,7765
경기도 과천시,202311,80520,7849
경기도 과천시,202312,80513,7845
경기도 과천시,202401,80582,7993
경기도 과천시,202402,81258,8038
경기도 과천시,202403,82379,7882
경기도 과천시,202404,82878,7977
경기도 과천시,202405,83806,8249
경기도 과천시,202406,84448,8151
경기도 과천시,202407,84658,8055
경기도 과천시,202408,84839,8068
경기도 과천시,202409,84929,8113
경기도 과천시,202410,85030,7996
경기도 과천시,202411,85028,8313
경기도 과천시,202412,85018,8192
경기도 과천시,202501,85016,8310
경기도 과천시,202502,84857,8195
경기도 과천시,202503,84525,8086
경기도 과천시,202504,83836,8023
경기도 과천시,202505,82707,8302
경기도 과천시,202506,81515,8124
경기도 과천시,202507,80782,8071
경기도 과천시,202508,80196,8051
경기도 과천시,202509,79570,8160
경기도 과천시,202510,79490,8458
경기도 과천시,202511,79446,8039
경기도 과천시,202512,79505,8396
경기도 과천시,202601,79553,8209
경기도 과천시,202602,79700,8299
경기도 과천시,202603,79799,8367
경기도 과천시,202604,79848,8080
경기도 과천시,202605,79988,8268
경기도 과천시,202606,80431,8244
경기도 과천시,202607,80608,8463
경기도 광명시,202307,279664,31943
경기도 광명시,202308,279103,31682
경기도 광명시,202309,278834,32710
경기도 광명시,202310,278994,32163
경기도 광명시,202311,278954,32295
경기도 광명시,202312,278896,32895
경기도 광명시,202401,278654,32186
경기도 광명시,202402,278250,32328
경기도 광명시,202403,277978,32938
경기도 광명시,202404,277724,33497
경기도 광명시,202405,277504,33222
경기도 광명시,202406,277246,33222
경기도 광명시,202407,276917,32883
경기도 광명시,202408,276658,33063
경기도 광명시,202409,276335,33358
경기도 광명시,202410,276063,33392
경기도 광명시,202411,276506,32811
경기도 광명시,202412,276942,33709
경기도 광명시,202501,278593,33444
경기도 광명시,202502,280273,34289
경기도 광명시,202503,281643,33857
경기도 광명시,202504,282210,33750
경기도 광명시,202505,282500,34037
경기도 광명시,202506,284905,34523
경기도 광명시,202507,286924,34202
경기도 광명시,202508,288208,34355
경기도 광명시,202509,288740,34770
경기도 광명시,202510,288988,35421
경기도 광명시,202511,290236,34893
경기도 광명시,202512,292768,34854
경기도 광명시,202601,296306,34436
경기도 광명시,202602,299674,35272
경기도 광명시,202603,301255,34740
경기도 광명시,202604,301963,34753
경기도 광명시,202605,302354,35548
경기도 광명시,202606,302548,34642
경기도 광명시,202607,302628,35873
경기도 광주시,202307,390207,32443
경기도 광주시,202308,390402,32565
경기도 광주시,202309,390357,32359
경기도 광주시,202310,390195,32598
경기도 광주시,202311,389821,32048
경기도 광주시,202312,389791,31128
경기도 광주시,202401,390259,31855
경기도 광주시,202402,390442,32735
경기도 광주시,202403,390747,32461
경기도 광주시,202404,391234,31793
경기도 광주시,202405,391365,31877
경기도 광주시,202406,391647,32154
경기도 광주시,202407,392518,31587
경기도 광주시,202408,393349,31951
경기도 광주시,202409,394405,31537
경기도 광주시,202410,395628,31070
경기도 광주시,202411,396038,32200
경기도 광주시,202412,395899,31582
경기도 광주시,202501,395704,31250
경기도 광주시,202502,395351,31259
경기도 광주시,202503,395229,31894
경기도 광주시,202504,395243,31040
경기도 광주시,202505,395366,31563
경기도 광주시,202506,395596,31126
경기도 광주시,202507,395677,31676
경기도 광주시,202508,395887,31467
경기도 광주시,202509,395784,32040
경기도 광주시,202510,395798,30919
경기도 광주시,202511,395697,31779
경기도 광주시,202512,395665,31322
경기도 광주시,202601,395679,31251
경기도 광주시,202602,395503,31465
경기도 광주시,202603,395517,31017
경기도 광주시,202604,395764,30651
경기도 광주시,202605,396606,30783
경기도 광주시,202606,397476,30827
